index,word,sentiment,score
76828,marbled,sadness,0
76829,marbled,surprise,0
76830,marbled,trust,0
76831,marbles,anger,0
76832,marbles,anticipation,0
76833,marbles,disgust,0
76834,marbles,fear,0
76835,marbles,joy,0
76836,marbles,negative,0
76837,marbles,positive,0
76838,marbles,sadness,0
76839,marbles,surprise,0
76840,marbles,trust,0
76841,march,anger,0
76842,march,anticipation,0
76843,march,disgust,0
76844,march,fear,0
76845,march,joy,0
76846,march,negative,0
76847,march,positive,1
76848,march,sadness,0
76849,march,surprise,0
76850,march,trust,0
76851,mare,anger,0
76852,mare,anticipation,0
76853,mare,disgust,0
76854,mare,fear,0
76855,mare,joy,0
76856,mare,negative,0
76857,mare,positive,0
76858,mare,sadness,0
76859,mare,surprise,0
76860,mare,trust,0
76861,margin,anger,0
76862,margin,anticipation,0
76863,margin,disgust,0
76864,margin,fear,0
76865,margin,joy,0
76866,margin,negative,1
76867,margin,positive,0
76868,margin,sadness,1
76869,margin,surprise,0
76870,margin,trust,0
76871,marginal,anger,0
76872,marginal,anticipation,0
76873,marginal,disgust,0
76874,marginal,fear,0
76875,marginal,joy,0
76876,marginal,negative,0
76877,marginal,positive,0
76878,marginal,sadness,0
76879,marginal,surprise,0
76880,marginal,trust,0
76881,marijuana,anger,0
76882,marijuana,anticipation,0
76883,marijuana,disgust,0
76884,marijuana,fear,0
76885,marijuana,joy,0
76886,marijuana,negative,0
76887,marijuana,positive,0
76888,marijuana,sadness,0
76889,marijuana,surprise,0
76890,marijuana,trust,0
76891,marine,anger,0
76892,marine,anticipation,0
76893,marine,disgust,0
76894,marine,fear,0
76895,marine,joy,0
76896,marine,negative,0
76897,marine,positive,0
76898,marine,sadness,0
76899,marine,surprise,0
76900,marine,trust,1
76901,mariner,anger,0
76902,mariner,anticipation,0
76903,mariner,disgust,0
76904,mariner,fear,0
76905,mariner,joy,0
76906,mariner,negative,0
76907,mariner,positive,0
76908,mariner,sadness,0
76909,mariner,surprise,0
76910,mariner,trust,0
76911,maritime,anger,0
76912,maritime,anticipation,0
76913,maritime,disgust,0
76914,maritime,fear,0
76915,maritime,joy,0
76916,maritime,negative,0
76917,maritime,positive,0
76918,maritime,sadness,0
76919,maritime,surprise,0
76920,maritime,trust,0
76921,mark,anger,0
76922,mark,anticipation,0
76923,mark,disgust,0
76924,mark,fear,0
76925,mark,joy,0
76926,mark,negative,0
76927,mark,positive,0
76928,mark,sadness,0
76929,mark,surprise,0
76930,mark,trust,0
76931,marked,anger,0
76932,marked,anticipation,0
76933,marked,disgust,0
76934,marked,fear,0
76935,marked,joy,0
76936,marked,negative,0
76937,marked,positive,1
76938,marked,sadness,0
76939,marked,surprise,0
76940,marked,trust,0
76941,market,anger,0
76942,market,anticipation,0
76943,market,disgust,0
76944,market,fear,0
76945,market,joy,0
76946,market,negative,0
76947,market,positive,0
76948,market,sadness,0
76949,market,surprise,0
76950,market,trust,0
76951,marketable,anger,0
76952,marketable,anticipation,0
76953,marketable,disgust,0
76954,marketable,fear,0
76955,marketable,joy,0
76956,marketable,negative,0
76957,marketable,positive,1
76958,marketable,sadness,0
76959,marketable,surprise,0
76960,marketable,trust,0
76961,marketplace,anger,0
76962,marketplace,anticipation,0
76963,marketplace,disgust,0
76964,marketplace,fear,0
76965,marketplace,joy,0
76966,marketplace,negative,0
76967,marketplace,positive,0
76968,marketplace,sadness,0
76969,marketplace,surprise,0
76970,marketplace,trust,0
76971,marks,anger,0
76972,marks,anticipation,0
76973,marks,disgust,0
76974,marks,fear,0
76975,marks,joy,0
76976,marks,negative,0
76977,marks,positive,0
76978,marks,sadness,0
76979,marks,surprise,0
76980,marks,trust,0
76981,marl,anger,0
76982,marl,anticipation,0
76983,marl,disgust,0
76984,marl,fear,0
76985,marl,joy,0
76986,marl,negative,0
76987,marl,positive,0
76988,marl,sadness,0
76989,marl,surprise,0
76990,marl,trust,0
76991,marmalade,anger,0
76992,marmalade,anticipation,0
76993,marmalade,disgust,0
76994,marmalade,fear,0
76995,marmalade,joy,0
76996,marmalade,negative,0
76997,marmalade,positive,0
76998,marmalade,sadness,0
76999,marmalade,surprise,0
77000,marmalade,trust,0
77001,maroon,anger,0
77002,maroon,anticipation,0
77003,maroon,disgust,0
77004,maroon,fear,0
77005,maroon,joy,0
77006,maroon,negative,1
77007,maroon,positive,0
77008,maroon,sadness,0
77009,maroon,surprise,0
77010,maroon,trust,0
77011,marquee,anger,0
77012,marquee,anticipation,0
77013,marquee,disgust,0
77014,marquee,fear,0
77015,marquee,joy,0
77016,marquee,negative,0
77017,marquee,positive,0
77018,marquee,sadness,0
77019,marquee,surprise,0
77020,marquee,trust,0
77021,marquis,anger,0
77022,marquis,anticipation,0
77023,marquis,disgust,0
77024,marquis,fear,0
77025,marquis,joy,0
77026,marquis,negative,0
77027,marquis,positive,1
77028,marquis,sadness,0
77029,marquis,surprise,0
77030,marquis,trust,0
77031,marriage,anger,0
77032,marriage,anticipation,1
77033,marriage,disgust,0
77034,marriage,fear,0
77035,marriage,joy,1
77036,marriage,negative,0
77037,marriage,positive,1
77038,marriage,sadness,0
77039,marriage,surprise,0
77040,marriage,trust,1
77041,married,anger,0
77042,married,anticipation,0
77043,married,disgust,0
77044,married,fear,0
77045,married,joy,0
77046,married,negative,0
77047,married,positive,0
77048,married,sadness,0
77049,married,surprise,0
77050,married,trust,0
77051,marrow,anger,0
77052,marrow,anticipation,0
77053,marrow,disgust,0
77054,marrow,fear,0
77055,marrow,joy,1
77056,marrow,negative,0
77057,marrow,positive,1
77058,marrow,sadness,0
77059,marrow,surprise,0
77060,marrow,trust,1
77061,marry,anger,0
77062,marry,anticipation,1
77063,marry,disgust,0
77064,marry,fear,1
77065,marry,joy,1
77066,marry,negative,0
77067,marry,positive,1
77068,marry,sadness,0
77069,marry,surprise,1
77070,marry,trust,1
77071,marsh,anger,0
77072,marsh,anticipation,0
77073,marsh,disgust,0
77074,marsh,fear,0
77075,marsh,joy,0
77076,marsh,negative,0
77077,marsh,positive,0
77078,marsh,sadness,0
77079,marsh,surprise,0
77080,marsh,trust,0
77081,marshal,anger,0
77082,marshal,anticipation,0
77083,marshal,disgust,0
77084,marshal,fear,0
77085,marshal,joy,0
77086,marshal,negative,0
77087,marshal,positive,1
77088,marshal,sadness,0
77089,marshal,surprise,0
77090,marshal,trust,1
77091,mart,anger,0
77092,mart,anticipation,0
77093,mart,disgust,0
77094,mart,fear,0
77095,mart,joy,0
77096,mart,negative,0
77097,mart,positive,0
77098,mart,sadness,0
77099,mart,surprise,0
77100,mart,trust,0
77101,martial,anger,1
77102,martial,anticipation,0
77103,martial,disgust,0
77104,martial,fear,0
77105,martial,joy,0
77106,martial,negative,0
77107,martial,positive,0
77108,martial,sadness,0
77109,martial,surprise,0
77110,martial,trust,0
77111,martingale,anger,0
77112,martingale,anticipation,0
77113,martingale,disgust,0
77114,martingale,fear,0
77115,martingale,joy,0
77116,martingale,negative,1
77117,martingale,positive,0
77118,martingale,sadness,0
77119,martingale,surprise,0
77120,martingale,trust,0
77121,martyr,anger,0
77122,martyr,anticipation,0
77123,martyr,disgust,0
77124,martyr,fear,1
77125,martyr,joy,0
77126,martyr,negative,1
77127,martyr,positive,0
77128,martyr,sadness,1
77129,martyr,surprise,0
77130,martyr,trust,0
77131,martyrdom,anger,0
77132,martyrdom,anticipation,0
77133,martyrdom,disgust,0
77134,martyrdom,fear,1
77135,martyrdom,joy,0
77136,martyrdom,negative,1
77137,martyrdom,positive,0
77138,martyrdom,sadness,1
77139,martyrdom,surprise,0
77140,martyrdom,trust,0
77141,marvel,anger,0
77142,marvel,anticipation,0
77143,marvel,disgust,0
77144,marvel,fear,0
77145,marvel,joy,0
77146,marvel,negative,0
77147,marvel,positive,1
77148,marvel,sadness,0
77149,marvel,surprise,1
77150,marvel,trust,0
77151,marvelous,anger,0
77152,marvelous,anticipation,0
77153,marvelous,disgust,0
77154,marvelous,fear,0
77155,marvelous,joy,1
77156,marvelous,negative,0
77157,marvelous,positive,1
77158,marvelous,sadness,0
77159,marvelous,surprise,0
77160,marvelous,trust,0
77161,marvelously,anger,0
77162,marvelously,anticipation,0
77163,marvelously,disgust,0
77164,marvelously,fear,0
77165,marvelously,joy,1
77166,marvelously,negative,0
77167,marvelously,positive,1
77168,marvelously,sadness,0
77169,marvelously,surprise,0
77170,marvelously,trust,0
77171,masculine,anger,0
77172,masculine,anticipation,0
77173,masculine,disgust,0
77174,masculine,fear,0
77175,masculine,joy,0
77176,masculine,negative,0
77177,masculine,positive,1
77178,masculine,sadness,0
77179,masculine,surprise,0
77180,masculine,trust,0
77181,masculinity,anger,0
77182,masculinity,anticipation,0
77183,masculinity,disgust,0
77184,masculinity,fear,0
77185,masculinity,joy,0
77186,masculinity,negative,0
77187,masculinity,positive,0
77188,masculinity,sadness,0
77189,masculinity,surprise,0
77190,masculinity,trust,0
77191,mash,anger,0
77192,mash,anticipation,0
77193,mash,disgust,0
77194,mash,fear,0
77195,mash,joy,0
77196,mash,negative,0
77197,mash,positive,0
77198,mash,sadness,0
77199,mash,surprise,0
77200,mash,trust,0
77201,mask,anger,0
77202,mask,anticipation,0
77203,mask,disgust,0
77204,mask,fear,0
77205,mask,joy,0
77206,mask,negative,0
77207,mask,positive,0
77208,mask,sadness,0
77209,mask,surprise,0
77210,mask,trust,0
77211,masochism,anger,1
77212,masochism,anticipation,0
77213,masochism,disgust,1
77214,masochism,fear,1
77215,masochism,joy,0
77216,masochism,negative,1
77217,masochism,positive,0
77218,masochism,sadness,0
77219,masochism,surprise,0
77220,masochism,trust,0
77221,mason,anger,0
77222,mason,anticipation,0
77223,mason,disgust,0
77224,mason,fear,0
77225,mason,joy,0
77226,mason,negative,0
77227,mason,positive,0
77228,mason,sadness,0
77229,mason,surprise,0
77230,mason,trust,0
77231,masquerade,anger,0
77232,masquerade,anticipation,0
77233,masquerade,disgust,0
77234,masquerade,fear,0
77235,masquerade,joy,0
77236,masquerade,negative,0
77237,masquerade,positive,0
77238,masquerade,sadness,0
77239,masquerade,surprise,0
77240,masquerade,trust,0
77241,mass,anger,0
77242,mass,anticipation,0
77243,mass,disgust,0
77244,mass,fear,0
77245,mass,joy,0
77246,mass,negative,0
77247,mass,positive,0
77248,mass,sadness,0
77249,mass,surprise,0
77250,mass,trust,0
77251,massacre,anger,1
77252,massacre,anticipation,0
77253,massacre,disgust,1
77254,massacre,fear,1
77255,massacre,joy,0
77256,massacre,negative,1
77257,massacre,positive,0
77258,massacre,sadness,1
77259,massacre,surprise,0
77260,massacre,trust,0
77261,massage,anger,0
77262,massage,anticipation,0
77263,massage,disgust,0
77264,massage,fear,0
77265,massage,joy,1
77266,massage,negative,0
77267,massage,positive,1
77268,massage,sadness,0
77269,massage,surprise,0
77270,massage,trust,0
77271,massive,anger,0
77272,massive,anticipation,0
77273,massive,disgust,0
77274,massive,fear,0
77275,massive,joy,0
77276,massive,negative,0
77277,massive,positive,0
77278,massive,sadness,0
77279,massive,surprise,0
77280,massive,trust,0
77281,master,anger,0
77282,master,anticipation,0
77283,master,disgust,0
77284,master,fear,0
77285,master,joy,0
77286,master,negative,0
77287,master,positive,1
77288,master,sadness,0
77289,master,surprise,0
77290,master,trust,0
77291,mastermind,anger,0
77292,mastermind,anticipation,0
77293,mastermind,disgust,0
77294,mastermind,fear,0
77295,mastermind,joy,0
77296,mastermind,negative,0
77297,mastermind,positive,0
77298,mastermind,sadness,0
77299,mastermind,surprise,0
77300,mastermind,trust,0
77301,masterpiece,anger,0
77302,masterpiece,anticipation,0
77303,masterpiece,disgust,0
77304,masterpiece,fear,0
77305,masterpiece,joy,1
77306,masterpiece,negative,0
77307,masterpiece,positive,1
77308,masterpiece,sadness,0
77309,masterpiece,surprise,0
77310,masterpiece,trust,0
77311,mastery,anger,1
77312,mastery,anticipation,0
77313,mastery,disgust,0
77314,mastery,fear,0
77315,mastery,joy,1
77316,mastery,negative,0
77317,mastery,positive,1
77318,mastery,sadness,0
77319,mastery,surprise,0
77320,mastery,trust,1
77321,masturbate,anger,0
77322,masturbate,anticipation,0
77323,masturbate,disgust,0
77324,masturbate,fear,0
77325,masturbate,joy,0
77326,masturbate,negative,0
77327,masturbate,positive,0
77328,masturbate,sadness,0
77329,masturbate,surprise,0
77330,masturbate,trust,0
77331,masturbation,anger,0
77332,masturbation,anticipation,0
77333,masturbation,disgust,0
77334,masturbation,fear,0
77335,masturbation,joy,0
77336,masturbation,negative,0
77337,masturbation,positive,0
77338,masturbation,sadness,0
77339,masturbation,surprise,0
77340,masturbation,trust,0
77341,mat,anger,0
77342,mat,anticipation,0
77343,mat,disgust,0
77344,mat,fear,0
77345,mat,joy,0
77346,mat,negative,0
77347,mat,positive,0
77348,mat,sadness,0
77349,mat,surprise,0
77350,mat,trust,0
77351,match,anger,0
77352,match,anticipation,0
77353,match,disgust,0
77354,match,fear,0
77355,match,joy,0
77356,match,negative,0
77357,match,positive,0
77358,match,sadness,0
77359,match,surprise,0
77360,match,trust,0
77361,matching,anger,0
77362,matching,anticipation,0
77363,matching,disgust,0
77364,matching,fear,0
77365,matching,joy,0
77366,matching,negative,0
77367,matching,positive,0
77368,matching,sadness,0
77369,matching,surprise,0
77370,matching,trust,0
77371,matchmaker,anger,0
77372,matchmaker,anticipation,1
77373,matchmaker,disgust,0
77374,matchmaker,fear,0
77375,matchmaker,joy,0
77376,matchmaker,negative,0
77377,matchmaker,positive,0
77378,matchmaker,sadness,0
77379,matchmaker,surprise,0
77380,matchmaker,trust,0
77381,mate,anger,0
77382,mate,anticipation,0
77383,mate,disgust,0
77384,mate,fear,0
77385,mate,joy,0
77386,mate,negative,0
77387,mate,positive,1
77388,mate,sadness,0
77389,mate,surprise,0
77390,mate,trust,1
77391,material,anger,0
77392,material,anticipation,0
77393,material,disgust,0
77394,material,fear,0
77395,material,joy,0
77396,material,negative,0
77397,material,positive,0
77398,material,sadness,0
77399,material,surprise,0
77400,material,trust,0
77401,materialism,anger,0
77402,materialism,anticipation,0
77403,materialism,disgust,0
77404,materialism,fear,0
77405,materialism,joy,0
77406,materialism,negative,1
77407,materialism,positive,0
77408,materialism,sadness,0
77409,materialism,surprise,0
77410,materialism,trust,0
77411,materialist,anger,0
77412,materialist,anticipation,0
77413,materialist,disgust,1
77414,materialist,fear,0
77415,materialist,joy,0
77416,materialist,negative,1
77417,materialist,positive,0
77418,materialist,sadness,0
77419,materialist,surprise,0
77420,materialist,trust,0
77421,materialistic,anger,0
77422,materialistic,anticipation,0
77423,materialistic,disgust,0
77424,materialistic,fear,0
77425,materialistic,joy,0
77426,materialistic,negative,0
77427,materialistic,positive,0
77428,materialistic,sadness,0
77429,materialistic,surprise,0
77430,materialistic,trust,0
77431,materiality,anger,0
77432,materiality,anticipation,0
77433,materiality,disgust,0
77434,materiality,fear,0
77435,materiality,joy,0
77436,materiality,negative,0
77437,materiality,positive,0
77438,materiality,sadness,0
77439,materiality,surprise,0
77440,materiality,trust,0
77441,materialize,anger,0
77442,materialize,anticipation,0
77443,materialize,disgust,0
77444,materialize,fear,0
77445,materialize,joy,0
77446,materialize,negative,0
77447,materialize,positive,0
77448,materialize,sadness,0
77449,materialize,surprise,0
77450,materialize,trust,0
77451,materially,anger,0
77452,materially,anticipation,0
77453,materially,disgust,0
77454,materially,fear,0
77455,materially,joy,0
77456,materially,negative,0
77457,materially,positive,0
77458,materially,sadness,0
77459,materially,surprise,0
77460,materially,trust,0
77461,materials,anger,0
77462,materials,anticipation,0
77463,materials,disgust,0
77464,materials,fear,0
77465,materials,joy,0
77466,materials,negative,0
77467,materials,positive,0
77468,materials,sadness,0
77469,materials,surprise,0
77470,materials,trust,0
77471,materiel,anger,0
77472,materiel,anticipation,0
77473,materiel,disgust,0
77474,materiel,fear,0
77475,materiel,joy,0
77476,materiel,negative,0
77477,materiel,positive,0
77478,materiel,sadness,0
77479,materiel,surprise,0
77480,materiel,trust,0
77481,maternal,anger,0
77482,maternal,anticipation,1
77483,maternal,disgust,0
77484,maternal,fear,0
77485,maternal,joy,0
77486,maternal,negative,1
77487,maternal,positive,1
77488,maternal,sadness,0
77489,maternal,surprise,0
77490,maternal,trust,0
77491,maternity,anger,0
77492,maternity,anticipation,0
77493,maternity,disgust,0
